id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
4c238430f3575853,JUST SMOEK WEEED TWICE AS HARD!!!!,1,0,0,0,0,0
73c019a74e396420,"Che

Stop being such a jerk, read the cited material below.  Some of the material states that che had no combat victories.  Stop deleting the cited material...especially if you have not provided evidence to the contrary.  I have a cited source, it should stay. If anything the burdon of proof is on you.  Leave it alone.  (Gibby )",1,0,0,0,1,0
ce916b94c2649c52,"Slow-ass-i-pedia 

I mean really, with a site this slow, you reckon it is smart to be messing on insignificant usertalk-pages the way you do? No wonder it slows down like you wouldn't believe.",1,0,0,0,0,0
b5c2dd46a0a8728b,"""
MF and I have a mutual enemy in sanctimonious bullshit.   |  39 """,1,0,1,0,0,0
9b9575eba53b25d6,"FUCK YOU TRUTH KILLER
== 
 Headline text 

== 
 Headline text 

 Headline text 
 ==
 ==",1,0,1,0,1,0
30228f2b6e46adae,"Man 

This wikipedia stuff is good shit, next rounds on me aye.",1,0,1,0,0,0
834c29114df1f439,"No one wants to talk to you , No one wants to talk to you ! P

 Better make a new link, to a link , to a link !  This shit is great !!!!!",1,0,1,0,0,0
edf27b8f110d2700,"You son of a bitch! You did it again, readers might wanna know this shit. How would you like it if I deleted things you submitted. No one else has a problem with this information, but you do.",1,0,1,0,1,0
7bd181301e85ac0c,"fok you 

YOU SUK BITSH FOCK YOU",1,1,1,0,1,0
07e6d6503aada4d4,"Lonelyboy 
 Stop writing messages to Lonelyboy on my page. That's probably how a lot of crap was started here before because of you making mistakes like that. Anyway, do not address other people on my talk page. I rarely use wikipedia, but when I do and I have problems with people like you, I use my IP address. Lonelyboy should have done the same thing so jerks like you couldn't get him banned by way of his account name. I'm calling you a jerk for your personal attacks on my page and your recent bouts with Lonelyboy and teaming up with this Hybrid person who is also using you, a close friend, to become an administrator probably because he can't get people he doesn't know to have him become one. I will ignore any crap you write on my userpage.",1,0,0,0,0,0
8641350ff3efa759,"Oh yeah, let's be nice to that fat whore Sherrod and not link to something becuse it makes that crybaby scum poop in her pathetic diaper...166.248.64.163",1,0,1,0,1,0
a44bbf2df12780e2,"Fuck off commie, stop covering up the fact you are in the JIDF",1,0,1,0,1,0
306ab9b95b341139,"Still waiting for you to justify your risible claim of OR. Also, stop stalking and harassing, eh? 186.9.132.124",1,0,0,0,0,0
a92de3be76b6214a,Ajohnson170 is a son of a bitch and a dog-eating motherfucker.,1,1,1,0,1,0
6e29924670b55d7a,you be polite next time being a rude fag will get you know where.,1,0,1,0,1,0
5daa0b2441ae1497,"Wikipedia isn't a repository of pedophiles using NPOV stance to insert talking points into it's articles... oh wait, nevermind, it is.",1,0,0,0,0,0
39ddba86f815e9d1,"hmm wow 

EEKSTER IS eff off you a hole i'll post what the eff i want you bitcz azz ho",1,0,1,0,1,0
5ccc84f7bbd634aa,i like to fuck sheep because I'm a frosty piece of shit,1,0,1,0,0,0
31413393af3c038f,screw you chris your a fag with no life and live in you r moms basement,1,0,1,0,1,0
5b383e0d267f73bc,"How many time are you going to try to block me before you realize that you actually can't do shit about it ? I might not know about your Unfair Wikipedia rules but 
I know about computers... I also know how tracing IP and changing them. So Mister Jimbo, your friends did not give a damn about asking them to step back and asking them for leniancy ? I will contribute to Wikipedia my way and as you will find out, there is so little you will be able to do about it. This will end in court. Now don't forget to block this IP and to read your stupid and unfair statute and which one to apply here. Bbb23, we'll have a talk someday but out of Wikipedia where I can teach you my personal rules about respect. It's never a good thing to fuck with me.",1,0,1,0,1,0
f380ac2cb8d34505,"Look, I'm putting crap on your talk page.  How does it feel?",1,0,0,0,0,0
57076e6c109f6ef6,Even dogs act as lion in there own area. Sitush you are misusing ur administrator power on this page.,1,0,0,0,0,0
14133cf2ab8d4f95,"I believe your a fake, i mean are you really an administrator? ur so mean, what did i do? are you atheist? u act like 1",1,0,0,0,0,0
fcb09a6d428bdb74,GO AHEAD AND FUCKING BAN ME ~ LIKE THAT WILL HELP.  I HAVE A NEW IP AT THE DROP OF A HAT ON MY WIRELESS CARD.  You are a sad group of people that allows people to harrass others without provocation.  Hypocrite is correct.  Don't say you'll help someone when it's a blatent lie.  You want incivility ~ FUCK OFF YOU BUNCH OF BITCH CUNTS.,1,0,1,0,1,0
27aafc4eb33071b0,"That's all bullshit, and you know it.",1,0,1,0,0,0
f44445d6b056fcf5,FUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFFFUCK OFF,1,1,1,0,0,0
e2d6ad1452cfccd8,.Forsite Forsyth Boresyth.Forsyth sucks,1,0,1,0,1,0
43abfef8c9cd7f01,""" If what I did was """"harassment or personal attacks,"""" then all administrators who place indefblock templates on indefinitely blocked users' pages should be blocked forever also for personal attacks or harassment like I was.""",1,0,0,0,0,0
e8a6d250a462e818,"Yamla, get a life! (",1,0,0,0,0,0
6370f37abcf50c41,Go fuckin' hang yourself! Fuckin' scum of the earth! Fuck you asshole!,1,1,1,0,1,0
77de2303a20fdc5b,"? RETARDS? 

problems related to foreskin? what are you a retard? Everyone has foreskin, men, women, animals. You must be a retard. Without your foreskin, your girlfriend ain't ever gunna orgasm when you two do it.",1,0,0,0,0,0
1a3fc7f5f32dee07,"this also ponders my imagination 

i say FUCK IT! FUCK SPLITTING THIS FUCKEDY ARTICLE. we'eve already fucked up this article and we do not need to fuck it anymore. please save any more fuck from happening.

sincerely, a little fucker   oh yeah bitch dats my cock right there, you know ma cock looks nice",1,0,1,0,1,0
a829a6430f12002f,I bet the only thing you like better than sucking cock is editing on fagopedia,1,1,1,0,1,0
b1a50de3154ee90b,JIMMY WALES IS A HOMO,1,0,0,0,0,0
cdf852fdee6ed129,SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK! SHOOT YOURSELF YOU FREAK!,1,0,0,0,1,0
86257e6bf31e58cd,tide rolls is a fucking moron he needs to go to HELL,1,1,1,0,1,0
a6f61250c11e0d8b,"Southwest Page 

I was simply removing a foolish statemnet, fool.",1,0,0,0,1,0
4f3101a022dde776,MuYou suck asshole ch,1,1,1,0,1,0
2e7e8edd78c47bdb,"What the FUCK is your problem, bitch!!!!!!!!!!! 

Why the FUCK did you delete the Dreamtime Festival page, shithead. Some folks are actually interested in things like that, bitch. Why don't you do yourself and the world a favor and stick your head up your ass and take a big whiff. Guess what? Your shit stank, like everyone else, you self-righteous fuck-sissy!!!!!!!!!

                                                    Sincerely,
                                                    The guy that's fuckin' yo MAMA, bitch!",1,0,1,0,1,1
ed155f58a8fbea77,My name is not Jason. You are one paranoid person. Wiki4Christ is much bigger than him.,1,0,0,0,0,0
e375e1dd551f23ba,"I'm not *fucking* arguing for inclusion stringently User:Eric Corbett, I just said it was notable then I left it. Do you think your behaviour is WP:CIVIL?",1,0,1,0,0,0
1566bdf41fe6ec0f,"THE PERSON WHOSE EDITS YOU REVERTED 

HY. 

I JUST WANT TO TELL YOU THAT YOU CAN'T BAN ME. 
PROXIES ARE VERY NICE. AREN'T THEY? 
NOW FUCK YOU.",1,0,1,0,1,0
25d5f29a04d9ed2f,AND YOU ARE VANDALIZING MAH PAGE,1,0,0,0,0,0
2669615b495bb2ed,PLEASE EDIT THIS PAGE WITH CRAP,1,0,0,0,0,0
18b8fb2e23b2aec0,"!

Suck my DIHCK! Nihgga!

You don't want people to know the TRUTH about utorrant, you FAG",1,1,1,0,1,0
eac84ebd5a2b6393,"FUCK U DIRTY INDIAN 

I HATE INDIANS...YOU GUYS OUR SLAVES IN DUBAI!!!",1,0,1,0,1,1
e25ba3176f20b9f3,"""

You all are stupid. The term African American means """"a black American of African descent; a black person descendant of African slaves that were victims of American slavery."""" It doesn't mean we're technically African. And it does not apply to black immigrants from the Carribean or anywhere else. What about Italian-American? It means """"a white American of Italian descent."""" Russian-American """"a white American of Russian descent."""" Irish-American """"a white American of Irish descent."""" What about Asian-American? I don't see you people questioning those ethnic terms. I think you're all racist. I have no problem with the use of the term black American or black. I just know they're not real ethnic or racial designations because black is a skin color. Most people in India are black-skinned. Most Australian Aborigines are black-skinned. Does it mean they're of African ancestry? No.   """,1,0,0,0,0,0
119c0ce7cbd27ba1,"""

ACTUALLY! It IS incredibly wrong. 
FUCKING ANIMALS IS NOT A """"SEXUALITY""""!
IT SHOULDN'T BE """"TOLERATED""""!
It's sick!
If I said I wanted to fuck trees, would that be normal and OK? 
I would march in the treesexual parade?
And while we're at it, what if I want to have hot sex with inanimate objects?
It's insane.

And ANIMAL FUCKERS ARE MESSED UP IN THE HEAD, NOT """"OF A DIFFERENT, YET NORMAL SEXUALITY""""! WTF INDEED!""",1,0,1,0,1,0
d72bb7f6b9efd310,"""Connor is a canadian citizen who loves life and the cock.  He dreams about 3 ft. long shlongs and can't get enough of that shit.  While in Cuba, he hooked up with a 2 ft. midget in a giant condom costume drenched in olive oil.  3 hrs. later Connor realized the midget was actually a tree stump.  3 hrs. later he finished up.  Then he called up Marcus Ray and told him about the story of the mad tree stump bonanza.  Marcus was SO intreged that they started their own fat porn business.  3 weeks into the shoot of their first motion picture """"Slap the lake and ride the wave"""", Connor developed HIV AIDs and Syphilis.  Marcus was so turned on by this perdicament that they made passionate love.  Will Marcus get AIDs?  Tune in next time, same bat time, same bat channel... bitches.""",1,0,1,0,1,0
9ca0ca8c8e8a07d1,"Oh Yeah? well that expalins just about as much as why
 you eat your own dung freak.
 i put no copywritten material on the page fool.
the lyrics ar copywritten? well then delete all the other
lyrics to other songs on this wiki! what's the matter can't take the heat punk?
 then get out of the kitchen numskull! get your butt out!!",1,0,0,0,1,0
a136310430300967,"""
 Do you have to be such a dick to him? Have some manners will you?♦  """,1,0,0,0,0,0
00c59720428c985a,"""

 Fuck you 

  Fuck you award go fuck yourself   """,1,0,1,0,1,0
794ebec1dca724ea,"Crypto-Judaism
Hey you joker, self-proclaimed master of Wikipedia, if you want to delete my input then YOU go to the discussion page and explain why, my edits are legitimate and the article is sorely lacking in the details which I have begun to add. Don't delete my updates and tell me I need to explain, I have explained and it is YOUR turn to explain.",1,0,0,0,0,0
5bd187e047c476cf,"Huh?!?

fuck off you dickhead- think ur the boss!!
twat",1,0,1,0,1,0
46191e08f133f72c,"""

 Oi Mark Arsten 

Donkey raping shit eater is """"Grossly insulting, degrading, or offensive material"""" not knob. Grow up.   """,1,0,1,0,1,0
c07f3b6447a4f5c0,no it's actually a fact. look it up fucker.,1,0,1,0,0,0
bbe6d025c682d652,"British Isles

Please stop adding nonsense to the British Isles article. Ireland is not British and not part of your British Isles no matter what cesspit you come from. Your xenophobia and hatred of the Irish people is so deeply unattractive, in a seventeenth-century way. Are you one of those notorious Orange Order members in Canada? You are unquestionably an anti-Irish racist. 86.42.90.145",1,0,0,0,0,0
f33c49bdf810241b,"I just wanted to say how awful it is to be attacked by a bunch of looney vandals, but Haunted Angel your conduct is just as bad. Shame on you",1,0,0,0,0,0
ccad2d2e1cb294ea,"Communists  

All communists should be shot as traitors. Starting with you.",1,0,0,1,0,1
80379832c07986c1,Disagree: This crazy sonofabitch just condemned Suu Kyii to lifetime imprisonment with his foolish actions.Lets leave this page as a monument to how religion can drive people insane,1,0,0,0,0,0
50f25d8c0bc3b2e4,"Why do you think you're better than everyone else? 

You need to make some real friends. And stop farting so much, it's unattractive.",1,0,0,0,0,0
d08b696819b63f51,"You gleefully claim to be 'evil' (whatever that means) and then accuse me of painting you as evil?  Mmmkay.  I need add nothing else to demonstrate the depth of intellect and rational thought that you have to work with.  You confirm my assumption of Christians (note: the apostrophe you used is erroneous) - confused, irrational, angry and easily moved to hysteria.  Your user page should be referenced as an example for 'Loser'.",1,0,0,0,1,0
db4301138dd1df71,Sjö is pathetical. Consist (presently at 83.254.20.53  =,1,0,0,0,0,0
6ca8dfdc6f3c143b,"Anyone else glad that this stupid fucker offed himself?

I sure am. Hey Britbarb, fuck off. Your nephew was a punk who couldn't handle his shit. And now you and his parents are on some fucking caped-crusade to destroy the lives of MILLIONS of innocent people who just want to alter their consciousness... I'm sure that's what your Salvia-using kid would have wanted. Karma's a bitch. Keep up your holy war, and the universe will smack you down so fucking hard that you'll wish that you all had killed yourselves when that pussy Brett did.",1,0,1,0,1,0
f47c5a9884f2c75f,User:Legacypac is the most evil wikipedian in the world I've ever seen.,1,0,0,0,0,0
e67c9ae40f3f6cb9,ANN COULTER IS A NO GOOD FUCKING CUNT AND SHE IS GOING TO HELL ALONMG SIDE WITH THE FUCK HEAD GEORGE W. BUSH!!! THE THE GOP!!! THE RIGHT = RICH OLD ASS WHO HATE THE POOR PEOPLE AND WANT MORE!!!,1,1,1,0,1,0
4c96ff2e280bda88,Hey gay wad with no life.....,1,0,0,0,0,1
1a6d02faaad71a17,"What do you guys do all day, sit around and tag team LEGITIMATE editors?

That punk reverted a PERFECTLY good edit. He was PERSONALLY offensive to me.
Have him apologize. And, quit GANGING up on new contributors - You Douchebags think you own Wikipedia!!!",1,0,0,0,0,0
c26af5785b94e28f,"Actually, since I'm just a little bitch, I'm gonna go ahead and block you now. I'm such a FAG!",1,0,1,0,0,0
95a011401fbceb93,"You wicked scoundrel. 

Ohnoitsjamie, I hate you, you fool. You think you are a top WP editor. I am envious of you, idiot. May you fail in all your attempts. may you get pregnant and have a miscarriage. You are a dirty, wicked beast! A rascal, a scoundrel and feces-eating mongrel. Dirty jackass, do you have any sense left in you? Now its up to you to decide if I really meant what I said. An old friend (now in IN). -59.95.27.219",1,0,1,0,1,0
9a3224f89f95d27b,"Subjectivity 

This user has a propensity to abuse his status by interfering with sourced articles. This user has proven to watch too much television leaving his personal life, and life skills comprimised. This user is a fan of big black cock.",1,0,1,0,1,0
fdcb97eb7bdf1707,"DAT CHICK 

OMG I DIDNT VANDALISE NUFFINK YH??? JUST EXPRESSIN MY OPINION AND MAKIN CONVERSATION INNIT. GET A LIFE, GET A JOB, FK U ENNIT.",1,1,1,0,1,0
f92bfa5022bc2a36,"I guess it is perfectly possible that in 1993 the states did attempt to make all the powers of the councils similar.  Anyway, I think a small section mentioning the differences would be better then nothing. The various legislation can be found at http://www.austlii.edu.au/databases.html with this if you wanted, you could come up with a really detail list of differences.  I'm not doing that just now though (if ever).   (Fuck you!)",1,0,1,0,1,0
3fe087a2b5d53366,"SHUT YOU FUCK MOUTH

The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit. The free encyclopedia that anyone can edit.",1,0,1,0,0,0
601575739d25a8ae,"Break my fucking heart, asshole...",1,0,1,0,1,0
af2d919370fefde4,"Really Realy fucking boring 

YOu are a boring smelly cunt why don't you go and fucking kill yourself, you sad cunt.",1,1,1,0,1,0
1f6d1ad2a942fd1a,"steve irwin 

МљHEY FAGGIT GO RAPE A 7 YEAR OLD, MAKE HER PUSSY BLEED",1,1,0,0,0,0
b1caf669666bf4bb,"Heil Hitler
White Power
God Is A Bitch
Pussy=Tasty",1,1,1,0,1,0
74ff1f4c8d37522a,".

Also! The interview where he claimed to be German he claimed to be German JEW, look it up to the idiot who keeps erasing my edit",1,0,0,0,0,0
d2d9ae56884feb51,"Your message 

your telling me to keep my cool eh, then why do your fellow koreans get to call chinese shit, and say fuck you to chinese users? is this encyclopedia supposed to be korean dominated?",1,0,0,0,0,0
fd9726d7e19a6307,"Hitler - as your assistant!? 

Don't people take offense to your using a negative historical person as an assistant? You should be ashamed of yourself! Of course, Hitler was more intelligent than you - say....to the 8th power. He was also self directed and didn't snitch on his fellow comrades, but then, Hitler had worthy causes. Right...buggy! 64.134.148.53",1,0,0,0,0,0
c705c2d332041782,"JACK OFF DUMMAY!!! 

stop lying to yourself wikipedia has always been and always will be a WARZONE a war between vandals antivandal wikipedians and edit warmen with REAL wikipedians as overseers

if you keep insisting that it is not then i have to sincerely ask you to  JACK OFF DUMMAY!!!

also dont mess with my talk page i have been unjustly put in jail for a warcrime i didnt commit and the last thing i want is the record of it hanging around as proof",1,0,0,0,0,0
c720f4851a2cb22f,you bitch change that image on the 4 train line article right back if you can't tell the difference between an r142 and an r142a that's your fucking problem you might as well revert the images on the b and l train line articles while you're at it,1,1,1,0,1,0
2eef909d63da8b19,"UD is now about Homewrecking Sluts
Karen Nussle did accept money from that prostitutional family. I'm a TULIP boy. UD is now on the Dark Side. I would like to save UD",1,0,0,0,1,0
2ebb69cbd75dffe6,"DUDE MIND YOUR OWN BUSINESS
a friend of",1,0,0,0,0,0
191a1c6bd40ad470,"bay pigs article 

hi i noticed that you were licking wikiadmins ass in order to protect you from EnthusiastFRANCE and his avatars just because you were too dumb and to coward to do it yourself. you're a good maccarthyst, you're my hero, and you really suck at Japanese but are showingoff about skills you don't have. brb ;)",1,0,1,0,0,0
3b78a6afd97003d5,unblock|Retarded brother hacked my pc.,1,0,0,0,0,0
5b412cfd20dd1236,"How is she an actress

She looks so ugly and weird looking. How did she become an actress? Hollywood must not have attractive actresses like they used to in the good years. She is like the girl in class in the back you see and then promptly turn around and forget having seen.",1,0,0,0,1,0
d83cf58891ab4003,"""

No it isn't. Pathetic. I have better things to do than stalk a troll like Tarc. Ask , if you doubt my involvement with Beatles albums articles.♦  """,1,0,0,0,0,0
e880f537b416a6d8,"Grandma Terri, die in trash! I f#cking hate you Grandma Terri, with all my heart, soul, mind, and strength. Rot in trash Grandma Terri! Die now! F*ck you in the ass! 71.74.76.40",1,0,1,0,1,0
5b5db96f6cb12ffa,"Vandalism

Eww ur gay lol.",1,0,0,0,1,1
6977a2f713cc019e,"""

 Youre a fag 

  The Award of the Arabian Barnstar  I hereby award you with the Award of the Gay Barnstar due to your incredible gayness, والسلام عليكم""",1,0,0,0,0,0
741294f6f5a72ebd,Suck my horny dutch balls,1,0,1,0,1,0
c1766c2edb833519,"LMFAO!!!!!!!!!!!!!!!!!!!!
HAHAHAHAHAHAHAHAHA!!! See if i care, omg, that is as pathetic as it gets. I bet wikipedia is your life, i really couldn;t care less if you block me, all i wanted to do is get atomic kitten and no angels to featured list. Wikipedia is full of snotty people and pedofiles (the pedo i know is probably reading this now). I mean, seriously, an 'air head'... If you find that an insult, get a life, mate ;)) Go on, block me, im soooo fucking scared.",1,0,0,0,0,0
0e52ab1a2a267563,Shut the fuck up you ain't even staff and Venior can go fuck himself that prick fucker.,1,0,1,0,1,0
2a60f299075a298b,"Lol 

You really are a pathetic litle cunt. Please, please make good on your threat to fuck off. I beg you.",1,0,1,0,1,0
315277e0704a60a1,"forst of all get off your fat ass and get a job! second of all you need to quit putting false information on wikipedia ok! El Salvador wont have a crime section at all and if it will i will put one in the nicaragua one because nicaragua is the most corrupt and poor country full of thiefs the country is full of crime and i have articles and i will make a crime section for it i el salvador or san salvador has one. 

dont delete this because your not allowed to delete user comments ;)!",1,0,1,0,1,0
49d78b1a037f8564,"Faggot 

Quit fucking wit mii sht niqqa",1,0,1,0,1,1
968524bfc62705bb,fake barnstars and add them to other editors pages.  This is deceptive and disruptive.  Thanks!,1,0,0,0,0,0
199d57bdd4b35a3e,"Hmm, no they don't. In fact I'll make a campaign. STOP THE LIES. MACHCHUNK IS YOUR FRIEEEEEEEEEND. OR AT LEAST WILL BE, UNLESS YOU SUCK.",1,0,0,0,0,0
01f467f73fb47c3e,"You really are a rebel guy, rebelguys! 

Time to get oral from a  prostitute'''!",1,0,0,0,1,0
2a35383f3f2e4b60,"Now I've cited FOUR fucking references for the Metalcore tag, change it again and I'll mind you and molest you.",1,0,1,0,0,0
feb12578b20d67cf,"Read you mother fucker or you shall fucking die you cocksucking prick  

You can go to hell you fucking cocksucker and now I shall go ahead and masturbate",1,1,1,1,1,0
32488c1a7ff4ec54,"suck my dick, or cock!",1,1,1,0,1,0
7e318501187060d4,"Fuck you. My edits were legit. Paula Deen is fucking obese dude it's a fact.

What's your problem? Look at this inane list of rules at the top of your page also? Go get laid bro.",1,0,1,0,1,0
22e4674c576143d6,"be nice 

hello you deviant",1,0,0,0,0,0
3dd901056b83ae28,"Leave Me Alone 

You are constantly leaving me messages. Oh and one more thing, thanks for getting my Page taken off. Fag",1,0,0,0,0,0
642cf4904dfc7ada,"""

_________________________________________________
Nevermind the fact that he was talking about killing """"crackers"""", you fucking queer.""",1,0,1,0,0,0
