index,rating,isEdited,developerResponse,userName,date,review,title,app_name,app_id,unfair_charge,unresponsive_therapist,bad_therapist
81,1,False,"{'id': 18646369, 'body': 'Hi, thank you for taking the time to leave this review. We are very sorry to hear that you had a disappointing experience with the platform. We can understand your frustration and we would love to help further. Please send us an email at Feedback@Talkspace.com, we would love to hear more about your experience and see what we can do to turn it around. ', 'modified': '2020-10-22T15:07:56Z'}",Queenjoss,10/20/20 21:24,"Save your money, honey. The text interface is clunky. Signed up and went through onboarding and was assured I could speak with someone immediately. I’ve been on the platform for a week and the therapist has poor reading comprehension and contradicts himself in every message. He’s yet to address my concerns! Normally in therapy there are some ramp up sessions to establish a mutual understanding on each side. This platform feels like you’re pulling teeth to get them to get basic facts right, let alone what you’re trying to work through. This isn’t worth your time, especially in a pandemic.",Avoid if you need timely help,talkspace-therapy-counseling,661829386,0,0,1
82,1,False,"{'id': 27379407, 'body': ""We appreciate you taking the time to share your experience. We're sorry to hear you were not satisfied with our services and would like to take some time to see what we can do to correct the situation. Please reach out to reviews@cerebral.com. We look forward to assisting you in any way we can. Best, Cerebral Team"", 'modified': '2022-01-11T17:51:51Z'}",Str465,1/7/22 21:14,"This service is a complete and utter scam. I was billed $89 monthly despite never being given access to any cerebral services. Any time I attempted to login my “ID could not be verified” therefore I was never able to get past the initial login page. Also, my insurance information was not compatible with the given options, so I could not input the information. I notified company of the issue and they have refused to issue a refund. Not a trustworthy service, so do not give them any billing information!",SCAM,cerebral-mental-health,1537193671,1,0,0
83,1,False,"{'id': 14372396, 'body': 'Thanks for bringing this to our attention. Your comments are very helpful to us as we are always working to improve Youper and get rid of those annoying bugs. Please access https://www.youper.ai/request to give us more details so we can have this fixed as soon as possible. Remember to mention the device and operating system version.', 'modified': '2020-04-01T23:39:56Z'}",SangAmanda,3/31/20 2:30,I downloaded the app as usual but when I open it the screen just stays white. I've tried multiple times even deleting it and redownload. Still can't open.,App won't open,youper-online-therapy,1060691513,0,0,0
84,1,False,"{'id': 21005859, 'body': 'Hi there, thank you for taking the time to write this review. We are so sorry to hear that you are having a frustrating experience with your therapist. What you described is something we take very seriously - we would love to see what we can do to help if we can. Please send us an email at Feedback@Talkspace.com. We look forward to helping you. ', 'modified': '2021-02-11T18:36:04Z'}",venkay2345,2/1/21 17:36,"I subscribed for four 30 minute sessions per month and when I tried to schedule one with my therapist, I was notified that he doesn't have any a lot open until three weeks after. If I have to do all four live video sessions within the last week of the month, what’s the point of finding a therapist? It is better to talk to my friend. Also when I messaged him about my feeling, his response is often slow and perfunctory. He never addressed the real issue and only replied one or two sentences even if my message is very long. I feel this app or at least this therapist is not taking their customers seriously and is very unprofessional as a counseling agent.",300 dollars for this?,talkspace-therapy-counseling,661829386,0,0,1
85,1,False,,bbass07,10/3/21 20:53,"The service states that if you want to cancel your account, you must submit a request by 9pm the day before your next billing cycle. Knowing this, i submitted my request a couple days even earlier just to be safe. A few days later i was billed again. After reaching out to customer support and emailing back and forth over the span of a week, all they’ve been able to offer me was half of what i was billed. I’ve tried explaining that I cancelled with more than enough time, but keep getting the generic response saying something like, “We try to make sure our customers understand the policy beforehand” and then they explain again that you must request before 9pm the prior day, and then again say they are giving me a partial refund. What is the point in the cancellation policy if the company doesn’t even need to stand by it?",Questionable Customer Support,cerebral-mental-health,1537193671,1,0,0
86,1,False,"{'id': 27901174, 'body': 'Hi, we’re sorry if you had a negative experience with using the service and would like to take this opportunity to assist however we can. Please reach out to reviews@cerebral.com with your review’s username. Best, Cerebral Team', 'modified': '2022-02-07T16:51:46Z'}",Redskies373,2/4/22 14:55,"Don’t subscribe, this is not a good service",Terrible,cerebral-mental-health,1537193671,0,0,0
87,1,False,"{'id': 25303646, 'body': ""Hi Scott\u200b,\n\nThanks for getting in touch. I'm very sorry to hear you're having trouble with this. Our engineering team are aware of the issue and they're currently working hard to find a fix.\n\nThank you for your patience and please accept our apologies for any inconvenience caused.\n\nAll the best"", 'modified': '2021-09-24T15:12:11Z'}",Scott W Clark,9/21/21 14:59,I’ve use this product for over two years. With the latest updated version the app no longer has any of my data. I am unable to login or logout. And I cannot update my email address. It seems this update is DOA.,What happened to my data?,woebot-your-self-care-expert,1305375832,0,0,0
88,1,False,,TheMataHari,1/1/22 1:11,"I really was hopeful that this app could be helpful, based on its description in the App Store. I was eager to try its functionality. However, as I tried to explore it, no matter what function did I try to review, there inevitably was this prompt,  hurrying me into paying for the prime version, promising me that it would bring me wanders… Of course,  I am happy to pay a good price for a good app, however, when every single  simplistic function of the app, that is  made available in the free version, screams, “Hurry up and give me your money,” I am a hard pass. 🤷🏻‍♀️",Money Seeking App,wysa-mental-health-support,1166585565,0,0,0
89,1,False,"{'id': 25595543, 'body': ""Hi there, thank you for taking the time to write this review based on your experience. We are very sorry to hear that you did not have the best experience and we can certainly understand your frustration here. We would love to look into your experience further, if you don't mind please send us an email at Feedback@Talkspace.com. We are eager to make this up to you."", 'modified': '2021-10-10T14:33:14Z'}",Aindrius Refulgens,10/8/21 16:10,No therapists. No responsiveness from anyone. They do not care.,Abysmal,talkspace-therapy-counseling,661829386,0,1,0
90,1,False,"{'id': 26652620, 'body': 'Thank you for taking the time to share your concerns. We apologize that you may have faced difficulties in utilizing our services. It is disappointing to hear that you did not receive the support you were looking for, and we would like to take some time to further look into these issues. Please contact support@getcerebral.com and ask for Stefanie H. directly. Best regards, Cerebral Team', 'modified': '2021-12-05T20:39:45Z'}",Bob56779974334,12/3/21 6:47,"I was so excited to finally talk to a therapist but literally every session (which is like once a month if you’re lucky) my therapist would ask me a series of questions and then the session would be over. I have so many problems (hence why I need a therapist) and we would never talk about them because of the required questions she had to ask me. The rare times I did talk about things I needed to talk about, my feeling were completely disregarded.",Get a different therapist,cerebral-mental-health,1537193671,0,0,1
91,1,False,"{'id': 18412971, 'body': ""We're really sorry to hear of this experience. Sometimes absence of non-verbal cues can lead to misunderstandings, we will try our best to make sure this does not happen again. Thank you for your feedback as it s helped us identify valuable areas where we can improve our service."", 'modified': '2020-10-12T05:05:25Z'}",Tsukidesune,10/9/20 7:34,"I have used a lot of therapist apps (betterhelp, regain, relationship hero, talkspace) and I must say this one is pretty disappointing.

To be extra sure that I have the support I needed, i ordered the therapist support as well, it is 30 mins live text support. 

After one session of therapy I am talking with support for refund. Below is why:
1. First question was how you doing? To which I replies: pretty bad.
2. I then proceeded to tell the therapist: i cry every other night over my break up only for her to ask me: and how does the breakup make you feel. Guess?
3. Every response from my therapist had a 2 minute lag, which I understand if I was typing my life story but she asked me if i had any support i felt comfortable with, my response was “ nope i dont” —2 minute wait — she then asked: any friends you feel supported by. Did it really need to take 2 mins to read 3 words, comprehend, and type 6 words? 

One bad experience was enough for me. I downloaded the app yesterday and will be hoping to get refund and delete account today. There are other apps out there to try.",No thanks,wysa-mental-health-support,1166585565,0,1,0
92,2,False,"{'id': 23865816, 'body': 'Hello there,\n\nThank you for sharing your feedback. I am truly sorry to hear of your experience. To discuss this, please contact us at contact@betterhelp.com.', 'modified': '2021-07-11T22:33:40Z'}",Be Beth,7/7/21 12:05,"If you have insurance in the US therapy is whatever your specialist copay is… for me that’s $40 a session. Most therapists will book you weekly or every other week for a 50 minute session, on the same day at the same time…. So it would cost about $160 a month.

This is $270 a month. The sessions are 30 minutes, and it’s not possible to book more than one at a time, so I’ve been constantly scrambling to fit therapy into my life.

The only thing good about it is that you don’t have to find your own therapist and you can probably get your FIRST session in the next few days, but after that you’ll be waiting every two weeks for sure.","Scheduling is terrible. Overpriced, by a lot",betterhelp-therapy,995252384,0,0,0
93,1,False,"{'id': 23865659, 'body': 'Hi there, thank you for taking the time to write this review. We are so sorry to hear that you are having a frustrating experience with your therapist. What you described is something we take very seriously - we would love to see what we can do to help. Please send us an email at Feedback@Talkspace.com. We look forward to helping you.', 'modified': '2021-07-11T21:58:09Z'}",screwblu,7/9/21 18:40,Literally took weeks to even get an introduction video chat and scheduling was out two weeks. Double billed me & 3 minutes behind for appointment I waited for weeks to be canceled due to being 3 minutes late.,Don’t recommend,talkspace-therapy-counseling,661829386,1,1,0
94,1,False,"{'id': 23080911, 'body': ""Hi there, thank you for taking the time to write this review based on your experience. We are very sorry to hear that you did not have the best experience and we can certainly understand your frustration here. Your feedback is immensely valuable as we continue to grow and learn as a company. We would love to look into your experience further, if you don't mind please send us an email at Feedback@Talkspace.com. We are eager to make this up to you.\n"", 'modified': '2021-05-29T20:15:11Z'}",HonestCritic123,5/28/21 12:50,"Advertisement makes it seem like talkspace will provide a therapist at your fingertips, like a friend you can call or text anytime. The truth is, while you can send as many messages, voice messages, and video messages as you like, the therapist will not respond like one would think. Once or twice daily, maybe. Which means if you need feedback sooner rather than later, you’re out of luck.

Not to mention it’s way overpriced. $3,120/year for the basic plan. That’s $260/month. Wild. Better off just finding a good friend you can vent to and using the bloom app $60/year which will allow self-reflection and therapy techniques.",False advertising,talkspace-therapy-counseling,661829386,0,0,0
95,1,False,,Cutttttttttttie :),10/25/21 16:22,Though they claim they help people with adhd they won’t tell you until you have your card in your hand to pay that they won’t prescribe stimulants. Then you don’t treat adhd.,Not For ADHD,cerebral-mental-health,1537193671,0,0,0
96,1,False,,la2319,11/25/20 17:52,Every day there seems to be a technical issue with the app or service. It is more of a detriment to my mental health trying to figure out these issues than it is actually worth to connect with a therapist.,App is atrocious,talkspace-therapy-counseling,661829386,0,0,0
97,1,False,"{'id': 25380603, 'body': 'Hello there, \n\nThank you for sharing your feedback. I am truly sorry to hear of your experience. To discuss this, please contact us at contact@betterhelp.com.', 'modified': '2021-09-28T23:23:29Z'}",ThatOneShawtty,9/25/21 20:30,"I’ve specified in 3 different questionnaires I want to speak to a BLACK WOMAN. Of course it paired me to some random white 20-30 something year old lady. So I choose a different questionnaire and specified AGAIN and wrote in my review AGAIN I was only interested in speaking to a black woman. My search consisted of mostly MALES and white women, the exact opposite. Of the results only 2 were African American women and both of their schedules were very limited. This would not be an issue if I had the option to browse and filter based on my specified preference to find one that did. I even found a therapist online that worked with BetterHelp I was interested in working with, but when I clink the link to her profile on the app it redirects me back to the same search results. I’m extremely frustrated and offended and feel like this automated process is a waste of my time and was almost a waste of my money. Thank god I didn’t subscribe. Moving over to talk space instead.",Inconsiderate and messed up Algorithm,betterhelp-therapy,995252384,0,0,0
98,1,False,"{'id': 20984515, 'body': 'Hi there, we are so sorry to hear about your disappointing start with the platform. We can understand your frustration and we would love to help. Please send us an email at Feedback@Talkspace.com, someone from our team will get back to you within one business day. ', 'modified': '2021-02-10T21:21:23Z'}",Nrsnikki,2/5/21 16:07,It took my selected therapist nearly 24 hours to inform me she won’t be able to help me based on my issues. They definitely are upfront about the price but don’t tell you that your therapist will respond sporadically. Maybe paying out of pocket instead of using insurance will cause better treatment.,Money grab,talkspace-therapy-counseling,661829386,0,0,0
99,1,False,"{'id': 15500006, 'body': 'Hi there, please reach out to us at Feedback@Talkspace.com so we can address this issue for you. We are happy to look into it and we apologize for any inconvenience. ', 'modified': '2020-05-22T20:46:20Z'}",g Fed sdg,5/22/20 3:22,Paid over $500 for half an hour of online therapy. Also horrible platform. Don’t waste your money and get real therapy.,Very costly with minuscule benefit,talkspace-therapy-counseling,661829386,0,0,0
100,1,False,"{'id': 21351631, 'body': 'Hi there, thank you for providing this review. We are so sorry to hear about any frustration. In order to properly compensate our providers we must charge a subscription fee. But we hate to make cost an issue and so we would love to discuss your options further with you. Please send us an email at Feedback@Talkspace.com, someone from our team would be happy to help right away. ', 'modified': '2021-02-28T19:29:44Z'}",roblox is trh best,2/25/21 4:04,"It must be nice for those who can afford $60+ a week! Mental health is only for the rich, not for all.",Beyond Disgusted with how this is marketed,talkspace-therapy-counseling,661829386,0,0,0
101,2,False,,AnxiousinAsheville,12/11/20 14:56,"The app was fine, but negative experience with my therapist. I definitely felt like she was just ticking the box in terms of responding within the designated time, including messages like “I have seen your message and will respond tomorrow”...and then didn’t respond the next day. 

It was helpful in the way that writing a letter expressing how you feel and then lighting it on fire is cathartic, but I wouldn’t recommend this service if you’re looking for a professional relationship with a counselor.",Not a great alternative to regular therapy,talkspace-therapy-counseling,661829386,0,1,0
102,1,False,"{'id': 21299368, 'body': 'Hello,\n\nWe appreciate you taking the time to share your feedback with us at Cerebral. I sincerely apologize for any difficulties you had in utilizing our services. It is disappointing to hear that you did not receive satisfactory care. \n\nIn any event, I would like to take this opportunity to assist in any way possible. Please feel free to contact me at (415) 403 - 2156 by phone or at support@getcerebral.com by email and ask for me directly with any concerns. I look forward to learning more about your experience. \n\nWarm regards, \nMolly V. \nCerebral Coordinator \n', 'modified': '2021-02-25T22:20:17Z'}",Desiree Marino,2/22/21 6:20,I really loved this program. But the moment I switched to a different provider that was covered by my insurance I stopped my service. When I needed to tell my new doctor the medication that I was prescribed by the provider on here all my information is gone. I am being asked questions like how many milligrams exct.. I was taking and I could not give an answer! Mind you I was prescribed meds that can not just be stopped or I will experience severe withdrawal symptoms! I couldn’t even find the providers name anymore! I looked completely delusional!  I reached out to customer service and have not heard anything back I am absolutely disgusted not only for the unprofessional actions but for the facts they made me look an absolute fool! I promise this is the review that should really make you think is the price for this horrible service worth it? Do they care about your well-being or your money? You can find better and more effective services else where!!!,LISTEN TO THIS REVIEW BEFORE GOING THROUGH WITH THIS APP,cerebral-mental-health,1537193671,0,0,0
103,1,False,"{'id': 18622580, 'body': 'Hi there, thank you for writing this review. We are very sorry to hear about any frustrations here, we can understand why you would be upset. We would love to fix these issues right away for you. Our Customer Support team is experiencing delays but we would be happy to ensure that you receive a response in 1-2 business days if you reach out to us at Feedback@Talkspace.com.', 'modified': '2020-10-21T16:26:29Z'}",MarieJayyne,10/16/20 18:14,I’m honestly super frustrated with this app. My therapist left the program and instead of canceling that subscription they continue to charge me for it. On top of that I tried to transfer my information from my old therapist to my new one contacted the helpdesk multiple times and no one ever got back to me. I was approved to get some help for coverage from insurance and was charged full price at the end of the month.,Therapist left and was still charged for that subscription,talkspace-therapy-counseling,661829386,1,0,0
104,1,False,"{'id': 25456904, 'body': 'Hi there, thank you for taking the time to provide us with this feedback. We are so sorry to hear that you have had a discouraging experience thus far and we can certainly understand your frustration. What you described is something we take very seriously - we would love to see what we can do to help. Please send us an email at Feedback@Talkspace.com. We are eager to turn your experience around.', 'modified': '2021-10-03T02:54:54Z'}",Zoey Katherine,9/21/21 23:15,"I have signed up with talkspace for almost a month and I have matched with 4 therapists but they were all unresponsive and cancel the session. By the time that I match with another therapist, it would be another week or so for their availability then the therapist never confirm the appt and it was automatically cancelled. Then they matched me with another therapist who has no availability. I just don’t have time to go back and forth. I will be looking for a more reliable platform such as better help or in person therapy.",No response,talkspace-therapy-counseling,661829386,0,1,0
105,1,False,,xoxotaycoco,10/26/21 22:07,Definitely take back my review after my first great month I got a new doctor that decided to decline all of the new meds that I’ve already been on for a month I pay out of pocket so 185$ isn’t worth her saying maybe next month I will prescribe the prescription you have remaining refills on. Ridiculous it’s a scam to say the least they just want your money for the month. By the way they rarely have appointments I still haven’t see my “counselor” and I been with them for two months now.,Real,cerebral-mental-health,1537193671,0,0,0
106,1,False,"{'id': 22057196, 'body': ""Hi there, thank you for taking the time to write this review. We are deeply sorry to hear that you had such a frustrating experience with the platform. We can certainly understand your frustration and we would love to do what we can to help. If you don't mind, please send us an email at Feedback@Talkspace.com, someone from our team would be happy to look into your experience to help further. "", 'modified': '2021-04-05T19:51:08Z'}",Littletechiebird,3/31/21 17:17,"22 days, 25 messages, 5 counselors. 

If you can find someone to give you the respect you deserve as a human being, who will respond to you more than once a week, then you won the talkspace lottery.",WASTE,talkspace-therapy-counseling,661829386,0,0,0
107,1,False,,Mizter J,11/15/21 4:10,"They are ok if you need basic medicine but if you really have anxiety, they will not help. Please see a real doctor if you have serious problems. I was offered Benadryl for anxiety. It’s like they didn’t care at all That I can’t hardly leave the house or have a life outside of my room. We need better Doctors online.",So far it’s not very good.,cerebral-mental-health,1537193671,0,0,1
108,1,False,"{'id': 16730784, 'body': 'Hi there, we are very sorry to hear that this happened! We can certainly understand your frustration. This is generally not something that happens so we would love to look into this further and offer some support. Please send your account information over to us at Feedback@Talkspace.com so we can make it up to you! ', 'modified': '2020-07-19T20:43:31Z'}",Worstappever3324561836965,7/18/20 3:45,I messaged a matching agent. She just stopped responding,Never got a response?,talkspace-therapy-counseling,661829386,0,1,0
109,1,False,"{'id': 21351601, 'body': 'Hi there, thank you for taking the time to write this review. We are so sorry to hear that you had a frustrating experience with your therapist and the platform. Your feedback is immensely valuable as we continue to grow and learn as a company. What you described is something we take very seriously - we would love to see what we can do to help. Please send us an email at Feedback@Talkspace.com. We look forward to helping you. ', 'modified': '2021-02-28T19:26:00Z'}",magicV,2/24/21 0:34,I experienced a Revolving door of therapists.  None of them responded in a timely manner. most of them are not remotely interested in their jobs The questions were a single line and sometimes even just a couple of words,Don’t bother,talkspace-therapy-counseling,661829386,0,1,0
110,1,False,"{'id': 21351650, 'body': 'Oh no! We are so sorry to hear that you are having password issues with the platform, we can certainly understand your frustration. We would love to help you troubleshoot ASAP. Please send us an email at Feedback@Talkspace.com and someone from our team will get back to you within one business day. \n', 'modified': '2021-02-28T19:33:37Z'}",OnlyStelters,2/26/21 6:56,It makes you create a rediculously hard password that you’ll never remember. I’m locked out before even trying it.,Password,talkspace-therapy-counseling,661829386,0,0,0
111,1,False,"{'id': 24473975, 'body': 'Hello there,\n\nThank you for sharing your feedback. I am greatly sorry to hear of your experience. To discuss this, please contact us at contact@betterhelp.com.', 'modified': '2021-08-12T17:25:14Z'}",c_arolann,7/24/21 15:55,"For a mental health app they sure do trick you. They charge you 200 something for your first month without telling you or making it clearly known that there are cheaper options available. The 200 covers webinars and counseling and a free journal platform plus 24/7 access to your therapist. But be careful… your therapist will probably offer to text, call, or video chat for your live sessions. If you choose to do something like text or call there’s actually a cheaper rate for those services. I was using the calling method for weeks and being charged that 200 for it when I could’ve been paying 160. Be wary of your therapist as well. I went my first two weeks without talking to someone because my therapist had a mishap with her schedule, then finally, when I was able to see her and I logged into my appointment 15 minutes early just to see she cancelled my appointment for not having a profile picture. Which I could’ve done in three minutes. My second therapist didn’t remember who I was and ate while she was in session with me. She was very nice but it was just disappointing.",Deceiving,betterhelp-therapy,995252384,0,0,0
112,1,False,"{'id': 23069959, 'body': ""Hi there, I am so sorry to hear that this has been your experience with Cerebral. This is certainly not the high standard of care that we expect from our clinicians and I'd like to see what I might be able to do to make the situation better. I would like to do what I can to help you feel better supported in your care with us and ensure that we are being receptive to your needs. You can reach me at (415)403-2156 or support@getcerebral.com and ask for me. Best, Stefanie H. Cerebral Coordinator."", 'modified': '2021-05-28T15:02:37Z'}",jdhfheixhfbfjxivudbxjc,5/25/21 21:44,2 months in and I’ve spoken with one person. And she asked about mediation more than what I was looking for in therapy. No contact whatsoever after that. Now I’m a few days away from finally talking to someone and they cancel and need to reschedule. Looking at another 4 weeks. For what they charge monthly that is two months and they’ve done nothing. Lower than one star in my eyes.,Nope,cerebral-mental-health,1537193671,0,0,0
113,1,False,"{'id': 17832991, 'body': ""Hi there, thank you so much for providing a review and we are so sorry you feel disappointed in your experience with us. Meaningful engagement with your provider is a cornerstone of quality care here so we take your concerns very seriously. While sometimes it can take a few tries to find the best therapist fit, we'd love to make this up to you and improve the quality of service you're receiving. Please send us an email at Feedback@Talkspace.com, we are eager to hear from you!"", 'modified': '2020-09-11T21:10:10Z'}",MeFii,9/8/20 19:18,"After attempting 2 therapists, I am really disappointed that is DOES NOT WORK, for me at least. When I toes to first therapist that my family was concerned because of my constant criticism and negativity, she asked if I had tried “being more positive”... GeE wHy didn’t I tHiNk of ThAt. Really?  Had I been able to “be more positive”, why am I paying for therapy?!?

The second one seemed like a flake. Tried to schedule in-person visits twice, confirmed on my end—“9:30 on Wed sounds great!  It’s in my calendar”—and then dude never shows up. “I’m sorry, I didn’t think you had confirmed.” Huh???  I am done with trying to do the the app way. Going back to analog for therapy.",I really wanted this to work!,talkspace-therapy-counseling,661829386,0,0,1
114,1,False,,KristaCraves,5/30/20 17:49,"Besides BetterHelp stating they wouldn’t charge me until I was paired with a counselor, they charged my card the same day as signup, and then took an additional SIX days to find a counselor for me. As well, I turned to betterhelp to manage my anxiety and trauma so it wouldn’t relapse again. During the video call the counselor stated “well you seem to have your life under control so why would you turn to therapy” (before I had even mentioned the situation that made me join). As well, she felt very inattentive playing with something off screen and barely looked at the camera. Then, despite her mentioning she would be around to talk 24/7 (which I know can be an exaggeration), I sent two very long messages that I felt were desperate and it took her TWO days to respond and she messaged me at 12:40am. I understand the therapists are busy. They have a lot of clients but where betterhelp really turned be off was her reply was “I don’t know your situation so I can’t give you advice. You don’t have to do anything if you don’t want to” in response to childhood trauma. I wish it worked out better for me because I could see myself using it but they don’t seem to care about their customers too much.",Just my experience.,betterhelp-therapy,995252384,0,0,1
115,1,False,"{'id': 24408839, 'body': 'Hi there, thank you for taking the time to provide this review. We are very sorry to hear about your experience thus far and we understand your frustration. Your therapist is expected to respond to you daily 5 days a week with thoughtful and meaningful responses, we are deeply sorry that this has not been the case. We would also hate to make price an issue so we are happy to speak with you further on your options. Please send us an email at Feedback@Talkspace.com. We look forward to hearing from you!', 'modified': '2021-08-09T19:30:26Z'}",brooklynRick,8/5/21 17:57,"I did the package with video for 450? The first provider I got we talked once and then I didn’t hear from them for over a week, since it wasn’t a great vibe I changed provider.  The. That provider was away and then we we had a meeting scheduled they cancelled and hour before meeting, had to reschedule but no openings for a week.  Basically I’ve been in the service for a month and a half and paid for 8 sessions but I only have 3 left, but they expire, but I’ve only had 2 initial conversations goodbye 900 ( I think I got a refund of 100?).   It’s actually sad because I really could have used someone to talk to.",Terrible,talkspace-therapy-counseling,661829386,1,0,0
116,1,False,"{'id': 18435681, 'body': 'Hi there, thank you for taking the time to write this review. We are so sorry to hear that there has been a mistake with setting up your insurance to your account. We would love to make this right for you. Please send us an email at Feedback@Talkspace.com. ', 'modified': '2020-10-12T20:48:30Z'}",TDJ----,10/9/20 18:00,They want let you post a review it shows up blank.,Talkspace charges you even when insurance covers you 100%,talkspace-therapy-counseling,661829386,0,0,0
117,2,False,"{'id': 16569192, 'body': 'Hi there, we are very sorry for the delay, we can understand your frustration. Please reach out to us at Feedback@Talkspace.com and we would be happy to escalate your request. ', 'modified': '2020-07-12T18:03:21Z'}",Angaman123,7/3/20 3:35,"Therapist is great. 
However, respond by times keep getting farther and farther apart not sure why. 
Sent in several contacts for support and haven’t received any answers. Even therapist had no idea what was going on my end. No phone number, just contact support via app and emails.",Non responsive support,talkspace-therapy-counseling,661829386,0,0,0
118,1,False,"{'id': 27586958, 'body': ""Hello, We appreciate you taking the time to share your experience with us. We're sorry to hear you were not satisfied with all of our services. As a mental health company, we are wholeheartedly focused on improving the well-being of thousands of individuals who may not have had access to, or the means to afford, quality mental health care. In any event, we would like to take some time to see what we can do to correct the situation. Please reach out to us by email at reviews@cerebral.com directly and please include your review’s username. We look forward to assisting you in any way we can. Best, Cerebral Team"", 'modified': '2022-01-21T16:37:18Z'}",CrazyPreachersKid,1/14/22 17:38,"I contacted the platform for counseling about an emergency situation with my adult child. It wrecked me and I needed to talk through options.

It took two weeks before they allowed me to make an appointment… for a week later.

The session was supposed to lead to more counseling, but the very first thing was “what meds are you on?” “Oh, we cannot give you anything…” “You don’t want a prescription? Really? Then what do you want?”

Never mind that I completed my profile in excruciating detail. The therapist never even read any of it.

Then she was supposed to schedule a followup, but disconnected from me before doing so.

Now, a month later, still nothing. So I cancelled my plan. And that created a kerfuffle that ended in me having to block them.

Just go get a real therapist. In person. The price is the same.",What in the ever loving heck?,cerebral-mental-health,1537193671,0,0,1
119,1,False,,Rstorer,11/15/21 20:45,"Don’t waste your time with this company. If you do make an attempt to use them they will definitely waste it for you.

After five attempts at signing up in the app consistently kicking me out and starting over, I had to use the website to finish my sign up. After signing up I was attached to a doctor in Texas while I’m in California. After waiting a week for my appointment the doctor informed me that she cannot help me because she’s not in my state. 

When I contacted customer service they attached me to a doctor in my state that did not have availability for a month and a half. When I reached out again to speak to customer service and asked for a refund on the fees for the first month since I would be receiving no service and I’ve had nothing but difficulties I was told that the best they can do is a 30% discount. 

For a company that is supposed to help with mental health care they, like so many others, don’t actually care and are only interested in your money.",Don’t waste your time,cerebral-mental-health,1537193671,1,0,0
120,1,False,"{'id': 27565086, 'body': ""Hello, We appreciate you taking the time to share your experience with us. We're sorry to hear you were not satisfied with all of our services. As a mental health company, we are wholeheartedly focused on improving the well-being of thousands of individuals who may not have had access to, or the means to afford, quality mental health care. In any event, we would like to take some time to see what we can do to correct the situation. Please reach out to us by email at reviews@cerebral.com directly and please include your review’s username. We look forward to assisting you in any way we can. Best, Cerebral Team"", 'modified': '2022-01-20T18:00:01Z'}",abs14,1/16/22 18:48,"I’ve been paying for this “service” for months. NO counseling sessions - every one has been unexplainably cancelled and then there’s no more appointments for a month and then they cancel my prescription was never sent to the pharmacy…. I paid a ton of money into this for NO help or even a session. No help they basically just stole my money each month. Never even got to meet my counselor after 3 months of payment. It’s a scam and causing genuine harm. 

the app itself is fine - it’s the service that’s AWFUL",Misleading money grab - STAY AWAY,cerebral-mental-health,1537193671,1,0,0
121,2,False,"{'id': 23679238, 'body': 'Thank you for your feedback. We understand your disappointment to come to Youper and not find any free features anymore, especially when some were free in the past. Subscriptions go towards supporting our team in delivering new features and keeping the app free of bugs. Because the information that Youper collects for you is very sensitive, we believe it would be unethical for us to sell your data in exchange for free features, as other companies do. If you enjoy using Youper and find it helpful, we would truly appreciate your subscription, but we understand if it’s not possible for you at this time.', 'modified': '2021-06-30T14:58:01Z'}",Sawwakavhgvgh,6/20/21 6:02,"ive been using this app for around a year and a half now, and it used to be much better. None of the features have been changed, but now you need a subscription to use them. It used to be that only the extra things were locked being the subscription, then they changed it so that the o ku thing not locked was the mood tracker (I didn’t care much though, that was the only thing i used) and now literally everything in the app is locked. If you want money then just make the app cost money to download, it seems like a scam otherwise.",EVERYTHING now uses a subscription,youper-online-therapy,1060691513,0,0,0
122,1,False,,Brianna xcv,11/7/21 17:00,"I initially turned to cerebral when I needed therapy desperately, and struggled to find a therapist/psychiatrist in person who would take on new clients due to covid. I decided to go through with the subscription on here only to find out they had no available counselors and could only help me with getting medication. I proceeded with the mindset that I now only needed to look for a new therapist and could scratch a psychiatrist off the list. Terrible choice. Within the few months I've had cerebral, I've been forced to reschedule appointments with my prescriber THREE times already, and the only explanation I was provided with was ""Unforseen circumstances"". Normally I would be understanding of this, but three times is just unbelievable! Especially considering that due to this, I could not get a refill for my prescription before it ran out and went practically a week without my meds after only being on it for a month. Not to mention that your only source of communication through the app is a chat feature that could take anywhere up to 2 days to respond, and you can't even schedule an appointment until the notification pops up promoting you to do so. So if you feel you need an appointment quickly, good luck making one. I would say to anybody, take your money elsewhere and save yourself the headache. For an app that is meant to help people and provide somewhat of a safe space, they've really offered nothing but more frustration for me.",Frustrating service,cerebral-mental-health,1537193671,0,0,0
